[0;90m2024-10-11 14:14:41.707 [0;1;93m[Warning][m: IPC channel still there, doing an unlink of server-user-0-function-0
[0;90m2024-10-11 14:14:41.707 [0;1;96m[ Debug ][m: Application registered management segment 0x7936ea940000 with size 65796264 to id 1
[0;90m2024-10-11 14:14:41.708 [0;1;96m[ Debug ][m: Application registered payload data segment 0x793573738000 with size 6293584200 to id 2
[2024-10-11 14:14:41.708] [error] Enabling use of VMM-based allocations in CUDA!
[2024-10-11 14:14:41.795] [error] Message from the orchestrator! Code 1
[2024-10-11 14:14:41.795] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:14:41.795] [error] Message from the orchestrator! Code 3
[2024-10-11 14:14:41.795] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 32.0 0
[2024-10-11 14:14:42.200] [error] Total size 34.0 0
[2024-10-11 14:14:42.201] [error] Total size 34.0 0
[2024-10-11 14:14:42.201] [error] Total size 34.0 0
[2024-10-11 14:14:42.201] [error] Total size 34.0 0
[2024-10-11 14:14:42.201] [error] Total size 34.0 0
[2024-10-11 14:14:42.201] [error] Total size 34.0 0
[2024-10-11 14:14:42.201] [error] Total size 34.0 0
[2024-10-11 14:14:42.202] [error] Total size 34.0 0
[2024-10-11 14:14:42.202] [error] Total size 34.0 0
[2024-10-11 14:14:42.202] [error] Total size 34.0 0
[2024-10-11 14:14:42.202] [error] Total size 34.0 0
[2024-10-11 14:14:42.202] [error] Total size 34.0 0
[2024-10-11 14:14:42.202] [error] Total size 34.0 0
[2024-10-11 14:14:42.203] [error] Total size 34.0 0
[2024-10-11 14:14:42.203] [error] Total size 34.0 0
[2024-10-11 14:14:42.203] [error] Total size 34.0 0
[2024-10-11 14:14:42.203] [error] Total size 34.0 0
[2024-10-11 14:14:42.203] [error] Total size 34.0 0
[2024-10-11 14:14:42.203] [error] Total size 34.0 0
[2024-10-11 14:14:42.203] [error] Total size 36.0 0
[2024-10-11 14:14:42.203] [error] Total size 36.0 0
[2024-10-11 14:14:42.203] [error] Total size 36.0 0
[2024-10-11 14:14:42.203] [error] Total size 36.0 0
[2024-10-11 14:14:42.203] [error] Total size 36.0 0
[2024-10-11 14:14:42.203] [error] Total size 36.0 0
[2024-10-11 14:14:42.204] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 36.0 0
[2024-10-11 14:14:42.205] [error] Total size 38.0 0
[2024-10-11 14:14:42.206] [error] Total size 38.0 0
[2024-10-11 14:14:42.206] [error] Total size 38.0 0
[2024-10-11 14:14:42.206] [error] Total size 38.0 0
[2024-10-11 14:14:42.206] [error] Total size 38.0 0
[2024-10-11 14:14:42.206] [error] Total size 38.0 0
[2024-10-11 14:14:42.206] [error] Total size 38.0 0
[2024-10-11 14:14:42.207] [error] Total size 38.0 0
[2024-10-11 14:14:42.207] [error] Total size 38.0 0
[2024-10-11 14:14:42.207] [error] Total size 38.0 0
[2024-10-11 14:14:42.207] [error] Total size 38.0 0
[2024-10-11 14:14:42.207] [error] Total size 38.0 0
[2024-10-11 14:14:42.207] [error] Total size 38.0 0
[2024-10-11 14:14:42.208] [error] Total size 38.0 0
[2024-10-11 14:14:42.208] [error] Total size 38.0 0
[2024-10-11 14:14:42.208] [error] Total size 38.0 0
[2024-10-11 14:14:42.208] [error] Total size 38.0 0
[2024-10-11 14:14:42.208] [error] Total size 38.0 0
[2024-10-11 14:14:42.208] [error] Total size 38.0 0
[2024-10-11 14:14:42.209] [error] Total size 38.0 0
[2024-10-11 14:14:42.209] [error] Total size 38.0 0
[2024-10-11 14:14:42.209] [error] Total size 38.0 0
[2024-10-11 14:14:42.209] [error] Total size 38.0 0
[2024-10-11 14:14:42.209] [error] Total size 38.0 0
[2024-10-11 14:14:42.209] [error] Total size 38.0 0
[2024-10-11 14:14:42.209] [error] Total size 58.0 0
[2024-10-11 14:14:42.216] [error] Total size 58.0 0
[2024-10-11 14:14:42.216] [error] Total size 58.0 0
[2024-10-11 14:14:42.216] [error] Total size 58.0 0
[2024-10-11 14:14:42.216] [error] Total size 58.0 0
[2024-10-11 14:14:42.216] [error] Total size 58.0 0
[2024-10-11 14:14:42.216] [error] Total size 58.0 0
[2024-10-11 14:14:42.219] [error] Total size 58.0 0
[2024-10-11 14:14:42.219] [error] Total size 58.0 0
[2024-10-11 14:14:42.219] [error] Total size 58.0 0
[2024-10-11 14:14:42.219] [error] Total size 58.0 0
[2024-10-11 14:14:42.219] [error] Total size 58.0 0
[2024-10-11 14:14:42.219] [error] Total size 58.0 0
[2024-10-11 14:14:42.219] [error] Total size 78.0 0
[2024-10-11 14:14:42.223] [error] Total size 78.0 0
[2024-10-11 14:14:42.223] [error] Total size 78.0 0
[2024-10-11 14:14:42.223] [error] Total size 78.0 0
[2024-10-11 14:14:42.223] [error] Total size 78.0 0
[2024-10-11 14:14:42.223] [error] Total size 78.0 0
[2024-10-11 14:14:42.223] [error] Total size 78.0 0
[2024-10-11 14:14:42.225] [error] Total size 78.0 0
[2024-10-11 14:14:42.225] [error] Total size 78.0 0
[2024-10-11 14:14:42.225] [error] Total size 78.0 0
[2024-10-11 14:14:42.225] [error] Total size 78.0 0
[2024-10-11 14:14:42.225] [error] Total size 78.0 0
[2024-10-11 14:14:42.225] [error] Total size 78.0 0
[2024-10-11 14:14:42.230] [error] Total size 78.0 0
[2024-10-11 14:14:42.230] [error] Total size 78.0 0
[2024-10-11 14:14:42.230] [error] Total size 78.0 0
[2024-10-11 14:14:42.230] [error] Total size 78.0 0
[2024-10-11 14:14:42.230] [error] Total size 78.0 0
[2024-10-11 14:14:42.230] [error] Total size 78.0 0
[2024-10-11 14:14:42.230] [error] Total size 98.0 0
[2024-10-11 14:14:42.232] [error] Total size 98.0 0
[2024-10-11 14:14:42.232] [error] Total size 98.0 0
[2024-10-11 14:14:42.232] [error] Total size 98.0 0
[2024-10-11 14:14:42.232] [error] Total size 98.0 0
[2024-10-11 14:14:42.232] [error] Total size 98.0 0
[2024-10-11 14:14:42.232] [error] Total size 98.0 0
[2024-10-11 14:14:42.234] [error] Total size 98.0 0
[2024-10-11 14:14:42.234] [error] Total size 98.0 0
[2024-10-11 14:14:42.234] [error] Total size 98.0 0
[2024-10-11 14:14:42.234] [error] Total size 98.0 0
[2024-10-11 14:14:42.235] [error] Total size 98.0 0
[2024-10-11 14:14:42.235] [error] Total size 98.0 0
[2024-10-11 14:14:42.239] [error] Total size 98.0 0
[2024-10-11 14:14:42.239] [error] Total size 98.0 0
[2024-10-11 14:14:42.239] [error] Total size 98.0 0
[2024-10-11 14:14:42.239] [error] Total size 98.0 0
[2024-10-11 14:14:42.239] [error] Total size 98.0 0
[2024-10-11 14:14:42.239] [error] Total size 98.0 0
[2024-10-11 14:14:42.239] [error] Total size 118.0 0
[2024-10-11 14:14:42.241] [error] Total size 118.0 0
[2024-10-11 14:14:42.241] [error] Total size 118.0 0
[2024-10-11 14:14:42.241] [error] Total size 118.0 0
[2024-10-11 14:14:42.241] [error] Total size 118.0 0
[2024-10-11 14:14:42.242] [error] Total size 118.0 0
[2024-10-11 14:14:42.242] [error] Total size 118.0 0
[2024-10-11 14:14:42.245] [error] Total size 118.0 0
[2024-10-11 14:14:42.246] [error] Total size 118.0 0
[2024-10-11 14:14:42.265] [error] Total size 120.0 0
[2024-10-11 14:14:42.265] [error] Total size 120.0 0
[2024-10-11 14:14:42.281] [error] Total size 120.0 0
[2024-10-11 14:14:42.304] [error] Total size 122.0 0
[2024-10-11 14:14:42.317] [error] Total size 122.0 0
[2024-10-11 14:14:42.338] [error] Total size 122.0 0
[2024-10-11 14:14:42.342] [error] Total size 122.0 0
[2024-10-11 14:14:42.343] [error] Total size 142.0 0
[2024-10-11 14:14:42.349] [error] Total size 142.0 0
[2024-10-11 14:14:42.350] [error] Total size 142.0 0
[2024-10-11 14:14:42.350] [error] Total size 142.0 0
[2024-10-11 14:14:42.350] [error] Total size 142.0 0
[2024-10-11 14:14:42.351] [error] Total size 142.0 0
[2024-10-11 14:14:42.351] [error] Total size 142.0 0
[2024-10-11 14:14:42.351] [error] Total size 142.0 0
[2024-10-11 14:14:42.352] [error] Total size 142.0 0
[2024-10-11 14:14:42.352] [error] Total size 142.0 0
[2024-10-11 14:14:42.352] [error] Total size 142.0 0
[2024-10-11 14:14:42.353] [error] Total size 142.0 0
[2024-10-11 14:14:42.353] [error] Total size 142.0 0
[2024-10-11 14:14:42.355] [error] Total size 142.0 0
[2024-10-11 14:14:42.356] [error] Total size 142.0 0
[2024-10-11 14:14:42.356] [error] Total size 142.0 0
[2024-10-11 14:14:42.357] [error] Total size 142.0 0
[2024-10-11 14:14:42.357] [error] Total size 142.0 0
[2024-10-11 14:14:42.357] [error] Total size 142.0 0
[2024-10-11 14:14:42.357] [error] Total size 142.0 0
[2024-10-11 14:14:42.400] [error] Total size 142.0 0
[2024-10-11 14:14:42.401] [error] Total size 142.0 0
[2024-10-11 14:14:42.402] [error] Total size 142.0 0
[2024-10-11 14:14:42.402] [error] Total size 142.0 0
[2024-10-11 14:14:42.402] [error] Message from the orchestrator! Code 1
[2024-10-11 14:14:42.402] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:14:42.402] [error] Message from the orchestrator! Code 3
[2024-10-11 14:14:42.402] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:14:42.402] [error] Second invoc, let's do swap
[2024-10-11 14:14:42.447] [error] SwapOut 44.499
[2024-10-11 14:14:42.460] [error] Synchronize 0
[2024-10-11 14:14:42.470] [error] SwapIn 23.571
[2024-10-11 14:14:42.470] [error] Total size 142.0 0
[2024-10-11 14:14:42.470] [error] Total size 142.0 0
[2024-10-11 14:14:42.474] [error] Total size 142.0 0
[2024-10-11 14:14:42.474] [error] Total size 142.0 0
[2024-10-11 14:14:42.474] [error] Total size 142.0 0
[2024-10-11 14:14:42.474] [error] Total size 142.0 0
[2024-10-11 14:14:42.475] [error] Message from the orchestrator! Code 1
[2024-10-11 14:14:42.475] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:14:42.475] [error] Message from the orchestrator! Code 3
[2024-10-11 14:14:42.475] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:14:42.499] [error] Total size 142.0 0
[2024-10-11 14:14:42.502] [error] Total size 142.0 0
[2024-10-11 14:14:42.502] [error] Total size 142.0 0
[2024-10-11 14:14:42.502] [error] Total size 142.0 0
[2024-10-11 14:14:42.502] [error] Total size 142.0 0
[2024-10-11 14:14:42.503] [error] Message from the orchestrator! Code 1
[2024-10-11 14:14:42.503] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:14:42.503] [error] Message from the orchestrator! Code 3
[2024-10-11 14:14:42.503] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:14:42.530] [error] Total size 142.0 0
[2024-10-11 14:14:42.533] [error] Total size 142.0 0
[2024-10-11 14:14:42.533] [error] Total size 142.0 0
[2024-10-11 14:14:42.533] [error] Total size 142.0 0
[2024-10-11 14:14:42.533] [error] Total size 142.0 0
