[0;90m2024-10-11 13:59:58.817 [0;1;93m[Warning][m: IPC channel still there, doing an unlink of server-user-0-function-0
[0;90m2024-10-11 13:59:58.817 [0;1;96m[ Debug ][m: Application registered management segment 0x70d6e1b40000 with size 65796264 to id 1
[0;90m2024-10-11 13:59:58.818 [0;1;96m[ Debug ][m: Application registered payload data segment 0x70d56a938000 with size 6293584200 to id 2
[2024-10-11 13:59:58.818] [error] Enabling use of VMM-based allocations in CUDA!
[2024-10-11 13:59:58.917] [error] Message from the orchestrator! Code 1
[2024-10-11 13:59:58.917] [info] [ExecutionStatus] CPU execution!
[2024-10-11 13:59:58.917] [error] Message from the orchestrator! Code 3
[2024-10-11 13:59:58.917] [info] [ExecutionStatus] Full execution!
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.276] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.277] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 2.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.278] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 4.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.279] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 6.0 0
[2024-10-11 13:59:59.280] [error] Total size 8.0 0
[2024-10-11 13:59:59.280] [error] Total size 8.0 0
[2024-10-11 13:59:59.280] [error] Total size 8.0 0
[2024-10-11 13:59:59.280] [error] Total size 8.0 0
[2024-10-11 13:59:59.280] [error] Total size 8.0 0
[2024-10-11 13:59:59.280] [error] Total size 8.0 0
[2024-10-11 13:59:59.280] [error] Total size 8.0 0
[2024-10-11 13:59:59.280] [error] Total size 28.0 0
[2024-10-11 13:59:59.282] [error] Total size 28.0 0
[2024-10-11 13:59:59.282] [error] Total size 28.0 0
[2024-10-11 13:59:59.282] [error] Total size 28.0 0
[2024-10-11 13:59:59.282] [error] Total size 28.0 0
[2024-10-11 13:59:59.282] [error] Total size 28.0 0
[2024-10-11 13:59:59.282] [error] Total size 28.0 0
[2024-10-11 13:59:59.283] [error] Total size 28.0 0
[2024-10-11 13:59:59.283] [error] Total size 28.0 0
[2024-10-11 13:59:59.283] [error] Total size 28.0 0
[2024-10-11 13:59:59.283] [error] Total size 28.0 0
[2024-10-11 13:59:59.283] [error] Total size 28.0 0
[2024-10-11 13:59:59.283] [error] Total size 28.0 0
[2024-10-11 13:59:59.284] [error] Total size 28.0 0
[2024-10-11 13:59:59.284] [error] Total size 28.0 0
[2024-10-11 13:59:59.284] [error] Total size 28.0 0
[2024-10-11 13:59:59.284] [error] Total size 28.0 0
[2024-10-11 13:59:59.284] [error] Total size 28.0 0
[2024-10-11 13:59:59.284] [error] Total size 28.0 0
[2024-10-11 13:59:59.284] [error] Total size 30.0 0
[2024-10-11 13:59:59.284] [error] Total size 30.0 0
[2024-10-11 13:59:59.284] [error] Total size 30.0 0
[2024-10-11 13:59:59.284] [error] Total size 30.0 0
[2024-10-11 13:59:59.284] [error] Total size 30.0 0
[2024-10-11 13:59:59.284] [error] Total size 30.0 0
[2024-10-11 13:59:59.285] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 30.0 0
[2024-10-11 13:59:59.286] [error] Total size 32.0 0
[2024-10-11 13:59:59.287] [error] Total size 32.0 0
[2024-10-11 13:59:59.287] [error] Total size 32.0 0
[2024-10-11 13:59:59.287] [error] Total size 32.0 0
[2024-10-11 13:59:59.287] [error] Total size 32.0 0
[2024-10-11 13:59:59.287] [error] Total size 32.0 0
[2024-10-11 13:59:59.287] [error] Total size 32.0 0
[2024-10-11 13:59:59.288] [error] Total size 32.0 0
[2024-10-11 13:59:59.288] [error] Total size 32.0 0
[2024-10-11 13:59:59.288] [error] Total size 32.0 0
[2024-10-11 13:59:59.288] [error] Total size 32.0 0
[2024-10-11 13:59:59.288] [error] Total size 32.0 0
[2024-10-11 13:59:59.288] [error] Total size 32.0 0
[2024-10-11 13:59:59.289] [error] Total size 32.0 0
[2024-10-11 13:59:59.289] [error] Total size 32.0 0
[2024-10-11 13:59:59.289] [error] Total size 32.0 0
[2024-10-11 13:59:59.289] [error] Total size 32.0 0
[2024-10-11 13:59:59.289] [error] Total size 32.0 0
[2024-10-11 13:59:59.289] [error] Total size 32.0 0
[2024-10-11 13:59:59.289] [error] Total size 34.0 0
[2024-10-11 13:59:59.289] [error] Total size 34.0 0
[2024-10-11 13:59:59.289] [error] Total size 34.0 0
[2024-10-11 13:59:59.289] [error] Total size 34.0 0
[2024-10-11 13:59:59.289] [error] Total size 34.0 0
[2024-10-11 13:59:59.289] [error] Total size 34.0 0
[2024-10-11 13:59:59.289] [error] Total size 34.0 0
[2024-10-11 13:59:59.290] [error] Total size 34.0 0
[2024-10-11 13:59:59.290] [error] Total size 34.0 0
[2024-10-11 13:59:59.290] [error] Total size 34.0 0
[2024-10-11 13:59:59.290] [error] Total size 34.0 0
[2024-10-11 13:59:59.290] [error] Total size 34.0 0
[2024-10-11 13:59:59.290] [error] Total size 34.0 0
[2024-10-11 13:59:59.291] [error] Total size 34.0 0
[2024-10-11 13:59:59.291] [error] Total size 34.0 0
[2024-10-11 13:59:59.291] [error] Total size 34.0 0
[2024-10-11 13:59:59.291] [error] Total size 34.0 0
[2024-10-11 13:59:59.291] [error] Total size 34.0 0
[2024-10-11 13:59:59.291] [error] Total size 34.0 0
[2024-10-11 13:59:59.291] [error] Total size 36.0 0
[2024-10-11 13:59:59.292] [error] Total size 36.0 0
[2024-10-11 13:59:59.292] [error] Total size 36.0 0
[2024-10-11 13:59:59.292] [error] Total size 36.0 0
[2024-10-11 13:59:59.292] [error] Total size 36.0 0
[2024-10-11 13:59:59.292] [error] Total size 36.0 0
[2024-10-11 13:59:59.292] [error] Total size 36.0 0
[2024-10-11 13:59:59.293] [error] Total size 36.0 0
[2024-10-11 13:59:59.293] [error] Total size 36.0 0
[2024-10-11 13:59:59.293] [error] Total size 36.0 0
[2024-10-11 13:59:59.293] [error] Total size 36.0 0
[2024-10-11 13:59:59.293] [error] Total size 36.0 0
[2024-10-11 13:59:59.293] [error] Total size 36.0 0
[2024-10-11 13:59:59.293] [error] Total size 36.0 0
[2024-10-11 13:59:59.293] [error] Total size 36.0 0
[2024-10-11 13:59:59.293] [error] Total size 36.0 0
[2024-10-11 13:59:59.294] [error] Total size 36.0 0
[2024-10-11 13:59:59.294] [error] Total size 36.0 0
[2024-10-11 13:59:59.294] [error] Total size 36.0 0
[2024-10-11 13:59:59.294] [error] Total size 38.0 0
[2024-10-11 13:59:59.294] [error] Total size 38.0 0
[2024-10-11 13:59:59.294] [error] Total size 38.0 0
[2024-10-11 13:59:59.294] [error] Total size 38.0 0
[2024-10-11 13:59:59.294] [error] Total size 38.0 0
[2024-10-11 13:59:59.294] [error] Total size 38.0 0
[2024-10-11 13:59:59.294] [error] Total size 38.0 0
[2024-10-11 13:59:59.295] [error] Total size 38.0 0
[2024-10-11 13:59:59.295] [error] Total size 38.0 0
[2024-10-11 13:59:59.295] [error] Total size 38.0 0
[2024-10-11 13:59:59.295] [error] Total size 38.0 0
[2024-10-11 13:59:59.295] [error] Total size 38.0 0
[2024-10-11 13:59:59.295] [error] Total size 38.0 0
[2024-10-11 13:59:59.296] [error] Total size 38.0 0
[2024-10-11 13:59:59.296] [error] Total size 38.0 0
[2024-10-11 13:59:59.296] [error] Total size 38.0 0
[2024-10-11 13:59:59.296] [error] Total size 38.0 0
[2024-10-11 13:59:59.296] [error] Total size 38.0 0
[2024-10-11 13:59:59.296] [error] Total size 38.0 0
[2024-10-11 13:59:59.297] [error] Total size 38.0 0
[2024-10-11 13:59:59.297] [error] Total size 38.0 0
[2024-10-11 13:59:59.297] [error] Total size 38.0 0
[2024-10-11 13:59:59.297] [error] Total size 38.0 0
[2024-10-11 13:59:59.297] [error] Total size 38.0 0
[2024-10-11 13:59:59.297] [error] Total size 38.0 0
[2024-10-11 13:59:59.297] [error] Total size 58.0 0
[2024-10-11 13:59:59.305] [error] Total size 58.0 0
[2024-10-11 13:59:59.305] [error] Total size 58.0 0
[2024-10-11 13:59:59.305] [error] Total size 58.0 0
[2024-10-11 13:59:59.305] [error] Total size 58.0 0
[2024-10-11 13:59:59.305] [error] Total size 58.0 0
[2024-10-11 13:59:59.305] [error] Total size 58.0 0
[2024-10-11 13:59:59.308] [error] Total size 58.0 0
[2024-10-11 13:59:59.308] [error] Total size 58.0 0
[2024-10-11 13:59:59.308] [error] Total size 58.0 0
[2024-10-11 13:59:59.308] [error] Total size 58.0 0
[2024-10-11 13:59:59.308] [error] Total size 58.0 0
[2024-10-11 13:59:59.308] [error] Total size 58.0 0
[2024-10-11 13:59:59.308] [error] Total size 78.0 0
[2024-10-11 13:59:59.312] [error] Total size 78.0 0
[2024-10-11 13:59:59.312] [error] Total size 78.0 0
[2024-10-11 13:59:59.312] [error] Total size 78.0 0
[2024-10-11 13:59:59.312] [error] Total size 78.0 0
[2024-10-11 13:59:59.312] [error] Total size 78.0 0
[2024-10-11 13:59:59.312] [error] Total size 78.0 0
[2024-10-11 13:59:59.314] [error] Total size 78.0 0
[2024-10-11 13:59:59.314] [error] Total size 78.0 0
[2024-10-11 13:59:59.314] [error] Total size 78.0 0
[2024-10-11 13:59:59.314] [error] Total size 78.0 0
[2024-10-11 13:59:59.314] [error] Total size 78.0 0
[2024-10-11 13:59:59.314] [error] Total size 78.0 0
[2024-10-11 13:59:59.319] [error] Total size 78.0 0
[2024-10-11 13:59:59.319] [error] Total size 78.0 0
[2024-10-11 13:59:59.319] [error] Total size 78.0 0
[2024-10-11 13:59:59.319] [error] Total size 78.0 0
[2024-10-11 13:59:59.319] [error] Total size 78.0 0
[2024-10-11 13:59:59.319] [error] Total size 78.0 0
[2024-10-11 13:59:59.319] [error] Total size 98.0 0
[2024-10-11 13:59:59.321] [error] Total size 98.0 0
[2024-10-11 13:59:59.321] [error] Total size 98.0 0
[2024-10-11 13:59:59.321] [error] Total size 98.0 0
[2024-10-11 13:59:59.321] [error] Total size 98.0 0
[2024-10-11 13:59:59.321] [error] Total size 98.0 0
[2024-10-11 13:59:59.321] [error] Total size 98.0 0
[2024-10-11 13:59:59.323] [error] Total size 98.0 0
[2024-10-11 13:59:59.323] [error] Total size 98.0 0
[2024-10-11 13:59:59.323] [error] Total size 98.0 0
[2024-10-11 13:59:59.323] [error] Total size 98.0 0
[2024-10-11 13:59:59.323] [error] Total size 98.0 0
[2024-10-11 13:59:59.323] [error] Total size 98.0 0
[2024-10-11 13:59:59.328] [error] Total size 98.0 0
[2024-10-11 13:59:59.328] [error] Total size 98.0 0
[2024-10-11 13:59:59.328] [error] Total size 98.0 0
[2024-10-11 13:59:59.328] [error] Total size 98.0 0
[2024-10-11 13:59:59.328] [error] Total size 98.0 0
[2024-10-11 13:59:59.328] [error] Total size 98.0 0
[2024-10-11 13:59:59.328] [error] Total size 118.0 0
[2024-10-11 13:59:59.330] [error] Total size 118.0 0
[2024-10-11 13:59:59.330] [error] Total size 118.0 0
[2024-10-11 13:59:59.330] [error] Total size 118.0 0
[2024-10-11 13:59:59.330] [error] Total size 118.0 0
[2024-10-11 13:59:59.330] [error] Total size 118.0 0
[2024-10-11 13:59:59.330] [error] Total size 118.0 0
[2024-10-11 13:59:59.334] [error] Total size 118.0 0
[2024-10-11 13:59:59.334] [error] Total size 118.0 0
[2024-10-11 13:59:59.353] [error] Total size 120.0 0
[2024-10-11 13:59:59.354] [error] Total size 120.0 0
[2024-10-11 13:59:59.369] [error] Total size 120.0 0
[2024-10-11 13:59:59.391] [error] Total size 122.0 0
[2024-10-11 13:59:59.403] [error] Total size 122.0 0
[2024-10-11 13:59:59.424] [error] Total size 122.0 0
[2024-10-11 13:59:59.428] [error] Total size 122.0 0
[2024-10-11 13:59:59.429] [error] Total size 142.0 0
[2024-10-11 13:59:59.434] [error] Total size 142.0 0
[2024-10-11 13:59:59.435] [error] Total size 142.0 0
[2024-10-11 13:59:59.435] [error] Total size 142.0 0
[2024-10-11 13:59:59.436] [error] Total size 142.0 0
[2024-10-11 13:59:59.436] [error] Total size 142.0 0
[2024-10-11 13:59:59.436] [error] Total size 142.0 0
[2024-10-11 13:59:59.437] [error] Total size 142.0 0
[2024-10-11 13:59:59.437] [error] Total size 142.0 0
[2024-10-11 13:59:59.437] [error] Total size 142.0 0
[2024-10-11 13:59:59.437] [error] Total size 142.0 0
[2024-10-11 13:59:59.437] [error] Total size 142.0 0
[2024-10-11 13:59:59.438] [error] Total size 142.0 0
[2024-10-11 13:59:59.439] [error] Total size 142.0 0
[2024-10-11 13:59:59.440] [error] Total size 142.0 0
[2024-10-11 13:59:59.440] [error] Total size 142.0 0
[2024-10-11 13:59:59.440] [error] Total size 142.0 0
[2024-10-11 13:59:59.441] [error] Total size 142.0 0
[2024-10-11 13:59:59.441] [error] Total size 142.0 0
[2024-10-11 13:59:59.441] [error] Total size 142.0 0
[2024-10-11 13:59:59.506] [error] Total size 142.0 0
[2024-10-11 13:59:59.506] [error] Total size 142.0 0
[2024-10-11 13:59:59.506] [error] Total size 142.0 0
[2024-10-11 13:59:59.506] [error] Total size 142.0 0
[2024-10-11 13:59:59.507] [error] Message from the orchestrator! Code 1
[2024-10-11 13:59:59.507] [info] [ExecutionStatus] CPU execution!
[2024-10-11 13:59:59.507] [error] Message from the orchestrator! Code 3
[2024-10-11 13:59:59.507] [info] [ExecutionStatus] Full execution!
[2024-10-11 13:59:59.507] [error] Second invoc, let's do swap
[2024-10-11 13:59:59.550] [error] SwapOut 42.479
[2024-10-11 13:59:59.563] [error] Synchronize 0
[2024-10-11 13:59:59.573] [error] SwapIn 23.227
[2024-10-11 13:59:59.573] [error] Total size 142.0 0
[2024-10-11 13:59:59.573] [error] Total size 142.0 0
[2024-10-11 13:59:59.577] [error] Total size 142.0 0
[2024-10-11 13:59:59.577] [error] Total size 142.0 0
[2024-10-11 13:59:59.577] [error] Total size 142.0 0
[2024-10-11 13:59:59.577] [error] Total size 142.0 0
[2024-10-11 13:59:59.577] [error] Message from the orchestrator! Code 1
[2024-10-11 13:59:59.577] [info] [ExecutionStatus] CPU execution!
[2024-10-11 13:59:59.577] [error] Message from the orchestrator! Code 3
[2024-10-11 13:59:59.577] [info] [ExecutionStatus] Full execution!
[2024-10-11 13:59:59.600] [error] Total size 142.0 0
[2024-10-11 13:59:59.603] [error] Total size 142.0 0
[2024-10-11 13:59:59.603] [error] Total size 142.0 0
[2024-10-11 13:59:59.603] [error] Total size 142.0 0
[2024-10-11 13:59:59.604] [error] Total size 142.0 0
[2024-10-11 13:59:59.604] [error] Message from the orchestrator! Code 1
[2024-10-11 13:59:59.604] [info] [ExecutionStatus] CPU execution!
[2024-10-11 13:59:59.604] [error] Message from the orchestrator! Code 3
[2024-10-11 13:59:59.604] [info] [ExecutionStatus] Full execution!
[2024-10-11 13:59:59.626] [error] Total size 142.0 0
[2024-10-11 13:59:59.630] [error] Total size 142.0 0
[2024-10-11 13:59:59.630] [error] Total size 142.0 0
[2024-10-11 13:59:59.630] [error] Total size 142.0 0
[2024-10-11 13:59:59.630] [error] Total size 142.0 0
