[0;90m2024-10-11 14:15:23.140 [0;1;93m[Warning][m: IPC channel still there, doing an unlink of server-user-0-function-0
[0;90m2024-10-11 14:15:23.140 [0;1;96m[ Debug ][m: Application registered management segment 0x7fcc5cf40000 with size 65796264 to id 1
[0;90m2024-10-11 14:15:23.141 [0;1;96m[ Debug ][m: Application registered payload data segment 0x7fcae5d38000 with size 6293584200 to id 2
[2024-10-11 14:15:23.141] [error] Enabling use of VMM-based allocations in CUDA!
[2024-10-11 14:15:23.237] [error] Message from the orchestrator! Code 1
[2024-10-11 14:15:23.237] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:15:23.237] [error] Message from the orchestrator! Code 3
[2024-10-11 14:15:23.237] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:15:27.180] [error] Total size 0.0 0
[2024-10-11 14:15:27.180] [error] Total size 0.0 0
[2024-10-11 14:15:27.180] [error] Total size 120.0 0
[2024-10-11 14:15:27.281] [error] Total size 120.0 0
[2024-10-11 14:15:27.287] [error] Total size 140.0 0
[2024-10-11 14:15:27.288] [error] Total size 140.0 0
[2024-10-11 14:15:27.288] [error] Total size 142.0 0
[2024-10-11 14:15:27.288] [error] Total size 142.0 0
[2024-10-11 14:15:27.288] [error] Total size 142.0 0
[2024-10-11 14:15:27.288] [error] Total size 142.0 0
[2024-10-11 14:15:27.290] [error] Total size 142.0 0
[2024-10-11 14:15:27.290] [error] Total size 142.0 0
[2024-10-11 14:15:27.292] [error] Total size 142.0 0
[2024-10-11 14:15:27.292] [error] Total size 142.0 0
[2024-10-11 14:15:27.294] [error] Total size 142.0 0
[2024-10-11 14:15:27.294] [error] Total size 142.0 0
[2024-10-11 14:15:27.296] [error] Total size 142.0 0
[2024-10-11 14:15:27.296] [error] Total size 142.0 0
[2024-10-11 14:15:27.296] [error] Total size 142.0 0
[2024-10-11 14:15:27.296] [error] Total size 142.0 0
[2024-10-11 14:15:27.297] [error] Total size 158.0 0
[2024-10-11 14:15:27.305] [error] Total size 158.0 0
[2024-10-11 14:15:27.306] [error] Total size 158.0 0
[2024-10-11 14:15:27.306] [error] Total size 174.0 0
[2024-10-11 14:15:27.314] [error] Total size 174.0 0
[2024-10-11 14:15:27.314] [error] Total size 174.0 0
[2024-10-11 14:15:27.314] [error] Total size 174.0 0
[2024-10-11 14:15:27.314] [error] Total size 174.0 0
[2024-10-11 14:15:27.315] [error] Total size 194.0 0
[2024-10-11 14:15:27.317] [error] Total size 194.0 0
[2024-10-11 14:15:27.317] [error] Total size 194.0 0
[2024-10-11 14:15:27.319] [error] Total size 194.0 0
[2024-10-11 14:15:27.319] [error] Total size 194.0 0
[2024-10-11 14:15:27.321] [error] Total size 194.0 0
[2024-10-11 14:15:27.321] [error] Total size 194.0 0
[2024-10-11 14:15:27.323] [error] Total size 194.0 0
[2024-10-11 14:15:27.323] [error] Total size 194.0 0
[2024-10-11 14:15:27.323] [error] Total size 194.0 0
[2024-10-11 14:15:27.323] [error] Total size 194.0 0
[2024-10-11 14:15:27.323] [error] Total size 210.0 0
[2024-10-11 14:15:27.331] [error] Total size 210.0 0
[2024-10-11 14:15:27.332] [error] Total size 210.0 0
[2024-10-11 14:15:27.332] [error] Total size 226.0 0
[2024-10-11 14:15:27.340] [error] Total size 226.0 0
[2024-10-11 14:15:27.341] [error] Total size 226.0 0
[2024-10-11 14:15:27.341] [error] Total size 226.0 0
[2024-10-11 14:15:27.341] [error] Total size 226.0 0
[2024-10-11 14:15:27.343] [error] Total size 226.0 0
[2024-10-11 14:15:27.343] [error] Total size 226.0 0
[2024-10-11 14:15:27.343] [error] Total size 246.0 0
[2024-10-11 14:15:27.345] [error] Total size 246.0 0
[2024-10-11 14:15:27.345] [error] Total size 246.0 0
[2024-10-11 14:15:27.347] [error] Total size 246.0 0
[2024-10-11 14:15:27.347] [error] Total size 246.0 0
[2024-10-11 14:15:27.349] [error] Total size 246.0 0
[2024-10-11 14:15:27.350] [error] Total size 246.0 0
[2024-10-11 14:15:27.350] [error] Total size 246.0 0
[2024-10-11 14:15:27.350] [error] Total size 246.0 0
[2024-10-11 14:15:27.350] [error] Total size 262.0 0
[2024-10-11 14:15:27.358] [error] Total size 262.0 0
[2024-10-11 14:15:27.359] [error] Total size 262.0 0
[2024-10-11 14:15:27.359] [error] Total size 278.0 0
[2024-10-11 14:15:27.367] [error] Total size 278.0 0
[2024-10-11 14:15:27.368] [error] Total size 278.0 0
[2024-10-11 14:15:27.368] [error] Total size 278.0 0
[2024-10-11 14:15:27.368] [error] Total size 278.0 0
[2024-10-11 14:15:27.370] [error] Total size 278.0 0
[2024-10-11 14:15:27.370] [error] Total size 278.0 0
[2024-10-11 14:15:27.372] [error] Total size 278.0 0
[2024-10-11 14:15:27.372] [error] Total size 278.0 0
[2024-10-11 14:15:27.372] [error] Total size 298.0 0
[2024-10-11 14:15:27.374] [error] Total size 298.0 0
[2024-10-11 14:15:27.374] [error] Total size 298.0 0
[2024-10-11 14:15:27.376] [error] Total size 298.0 0
[2024-10-11 14:15:27.376] [error] Total size 298.0 0
[2024-10-11 14:15:27.376] [error] Total size 298.0 0
[2024-10-11 14:15:27.376] [error] Total size 298.0 0
[2024-10-11 14:15:27.376] [error] Total size 314.0 0
[2024-10-11 14:15:27.385] [error] Total size 314.0 0
[2024-10-11 14:15:27.385] [error] Total size 314.0 0
[2024-10-11 14:15:27.385] [error] Total size 330.0 0
[2024-10-11 14:15:27.393] [error] Total size 330.0 0
[2024-10-11 14:15:27.394] [error] Total size 330.0 0
[2024-10-11 14:15:27.394] [error] Total size 330.0 0
[2024-10-11 14:15:27.394] [error] Total size 330.0 0
[2024-10-11 14:15:27.396] [error] Total size 330.0 0
[2024-10-11 14:15:27.396] [error] Total size 330.0 0
[2024-10-11 14:15:27.398] [error] Total size 330.0 0
[2024-10-11 14:15:27.398] [error] Total size 330.0 0
[2024-10-11 14:15:27.400] [error] Total size 330.0 0
[2024-10-11 14:15:27.400] [error] Total size 330.0 0
[2024-10-11 14:15:27.401] [error] Total size 350.0 0
[2024-10-11 14:15:27.402] [error] Total size 350.0 0
[2024-10-11 14:15:27.403] [error] Total size 350.0 0
[2024-10-11 14:15:27.403] [error] Total size 350.0 0
[2024-10-11 14:15:27.403] [error] Total size 350.0 0
[2024-10-11 14:15:27.411] [error] Total size 350.0 0
[2024-10-11 14:15:27.411] [error] Total size 350.0 0
[2024-10-11 14:15:27.411] [error] Total size 366.0 0
[2024-10-11 14:15:27.419] [error] Total size 366.0 0
[2024-10-11 14:15:27.420] [error] Total size 366.0 0
[2024-10-11 14:15:27.420] [error] Total size 366.0 0
[2024-10-11 14:15:27.420] [error] Total size 366.0 0
[2024-10-11 14:15:27.420] [error] Total size 386.0 0
[2024-10-11 14:15:27.422] [error] Total size 386.0 0
[2024-10-11 14:15:27.422] [error] Total size 386.0 0
[2024-10-11 14:15:27.424] [error] Total size 386.0 0
[2024-10-11 14:15:27.425] [error] Total size 386.0 0
[2024-10-11 14:15:27.426] [error] Total size 386.0 0
[2024-10-11 14:15:27.427] [error] Total size 386.0 0
[2024-10-11 14:15:27.429] [error] Total size 386.0 0
[2024-10-11 14:15:27.429] [error] Total size 386.0 0
[2024-10-11 14:15:27.429] [error] Total size 386.0 0
[2024-10-11 14:15:27.429] [error] Total size 386.0 0
[2024-10-11 14:15:27.429] [error] Total size 402.0 0
[2024-10-11 14:15:27.437] [error] Total size 402.0 0
[2024-10-11 14:15:27.438] [error] Total size 402.0 0
[2024-10-11 14:15:27.438] [error] Total size 418.0 0
[2024-10-11 14:15:27.446] [error] Total size 418.0 0
[2024-10-11 14:15:27.446] [error] Total size 418.0 0
[2024-10-11 14:15:27.446] [error] Total size 418.0 0
[2024-10-11 14:15:27.446] [error] Total size 418.0 0
[2024-10-11 14:15:27.449] [error] Total size 418.0 0
[2024-10-11 14:15:27.449] [error] Total size 418.0 0
[2024-10-11 14:15:27.449] [error] Total size 438.0 0
[2024-10-11 14:15:27.451] [error] Total size 438.0 0
[2024-10-11 14:15:27.451] [error] Total size 438.0 0
[2024-10-11 14:15:27.453] [error] Total size 438.0 0
[2024-10-11 14:15:27.453] [error] Total size 438.0 0
[2024-10-11 14:15:27.455] [error] Total size 438.0 0
[2024-10-11 14:15:27.455] [error] Total size 438.0 0
[2024-10-11 14:15:27.455] [error] Total size 438.0 0
[2024-10-11 14:15:27.455] [error] Total size 438.0 0
[2024-10-11 14:15:27.455] [error] Total size 454.0 0
[2024-10-11 14:15:27.463] [error] Total size 454.0 0
[2024-10-11 14:15:27.464] [error] Total size 454.0 0
[2024-10-11 14:15:27.464] [error] Total size 470.0 0
[2024-10-11 14:15:27.472] [error] Total size 470.0 0
[2024-10-11 14:15:27.473] [error] Total size 470.0 0
[2024-10-11 14:15:27.473] [error] Total size 470.0 0
[2024-10-11 14:15:27.473] [error] Total size 470.0 0
[2024-10-11 14:15:27.475] [error] Total size 470.0 0
[2024-10-11 14:15:27.475] [error] Total size 470.0 0
[2024-10-11 14:15:27.477] [error] Total size 470.0 0
[2024-10-11 14:15:27.477] [error] Total size 470.0 0
[2024-10-11 14:15:27.477] [error] Total size 490.0 0
[2024-10-11 14:15:27.479] [error] Total size 490.0 0
[2024-10-11 14:15:27.479] [error] Total size 490.0 0
[2024-10-11 14:15:27.481] [error] Total size 490.0 0
[2024-10-11 14:15:27.481] [error] Total size 490.0 0
[2024-10-11 14:15:27.481] [error] Total size 490.0 0
[2024-10-11 14:15:27.481] [error] Total size 490.0 0
[2024-10-11 14:15:27.482] [error] Total size 506.0 0
[2024-10-11 14:15:27.490] [error] Total size 506.0 0
[2024-10-11 14:15:27.490] [error] Total size 506.0 0
[2024-10-11 14:15:27.490] [error] Total size 522.0 0
[2024-10-11 14:15:27.498] [error] Total size 522.0 0
[2024-10-11 14:15:27.499] [error] Total size 522.0 0
[2024-10-11 14:15:27.499] [error] Total size 522.0 0
[2024-10-11 14:15:27.499] [error] Total size 522.0 0
[2024-10-11 14:15:27.501] [error] Total size 522.0 0
[2024-10-11 14:15:27.502] [error] Total size 522.0 0
[2024-10-11 14:15:27.503] [error] Total size 522.0 0
[2024-10-11 14:15:27.504] [error] Total size 522.0 0
[2024-10-11 14:15:27.505] [error] Total size 522.0 0
[2024-10-11 14:15:27.506] [error] Total size 522.0 0
[2024-10-11 14:15:27.506] [error] Total size 542.0 0
[2024-10-11 14:15:27.508] [error] Total size 542.0 0
[2024-10-11 14:15:27.508] [error] Total size 542.0 0
[2024-10-11 14:15:27.508] [error] Total size 542.0 0
[2024-10-11 14:15:27.508] [error] Total size 542.0 0
[2024-10-11 14:15:27.516] [error] Total size 542.0 0
[2024-10-11 14:15:27.517] [error] Total size 542.0 0
[2024-10-11 14:15:27.517] [error] Total size 558.0 0
[2024-10-11 14:15:27.525] [error] Total size 558.0 0
[2024-10-11 14:15:27.526] [error] Total size 558.0 0
[2024-10-11 14:15:27.526] [error] Total size 558.0 0
[2024-10-11 14:15:27.526] [error] Total size 558.0 0
[2024-10-11 14:15:27.526] [error] Total size 578.0 0
[2024-10-11 14:15:27.528] [error] Total size 578.0 0
[2024-10-11 14:15:27.528] [error] Total size 578.0 0
[2024-10-11 14:15:27.530] [error] Total size 578.0 0
[2024-10-11 14:15:27.530] [error] Total size 578.0 0
[2024-10-11 14:15:27.532] [error] Total size 578.0 0
[2024-10-11 14:15:27.532] [error] Total size 578.0 0
[2024-10-11 14:15:27.534] [error] Total size 578.0 0
[2024-10-11 14:15:27.534] [error] Total size 578.0 0
[2024-10-11 14:15:27.534] [error] Total size 578.0 0
[2024-10-11 14:15:27.534] [error] Total size 578.0 0
[2024-10-11 14:15:27.534] [error] Total size 594.0 0
[2024-10-11 14:15:27.543] [error] Total size 594.0 0
[2024-10-11 14:15:27.543] [error] Total size 594.0 0
[2024-10-11 14:15:27.543] [error] Total size 610.0 0
[2024-10-11 14:15:27.551] [error] Total size 610.0 0
[2024-10-11 14:15:27.552] [error] Total size 610.0 0
[2024-10-11 14:15:27.552] [error] Total size 610.0 0
[2024-10-11 14:15:27.552] [error] Total size 610.0 0
[2024-10-11 14:15:27.554] [error] Total size 610.0 0
[2024-10-11 14:15:27.554] [error] Total size 610.0 0
[2024-10-11 14:15:27.555] [error] Total size 630.0 0
[2024-10-11 14:15:27.556] [error] Total size 630.0 0
[2024-10-11 14:15:27.557] [error] Total size 630.0 0
[2024-10-11 14:15:27.559] [error] Total size 630.0 0
[2024-10-11 14:15:27.559] [error] Total size 630.0 0
