0,69229
1,64660
2,63400
3,68999
4,48100
5,54690
6,53699
7,52490
8,50820
9,51290
10,51580
11,51589
12,56190
13,52110
14,54379
15,52520
16,51900
17,52409
18,54920
19,56910
20,52130
21,53240
22,51310
23,51510
24,51440
25,50849
26,55330
27,52000
28,51809
29,55939
30,53320
31,56880
32,46820
33,52809
34,52340
35,52510
36,52280
37,46630
38,55600
39,46260
40,45780
41,52930
42,52640
43,51870
44,46799
45,52599
46,51630
47,51600
48,52109
49,56520
50,54630
51,53899
52,54070
53,53400
54,46010
55,54930
56,52700
57,56770
58,51550
59,52759
60,46850
61,59020
62,52659
63,51709
64,56110
65,53530
66,51760
67,51950
68,51580
69,56310
70,53059
71,51560
72,51370
73,54509
74,52449
75,61910
76,62570
77,62759
78,54860
79,45240
80,51489
81,50670
82,51900
83,52170
84,56050
85,51569
86,52810
87,66310
88,55289
89,51980
90,52820
91,45540
92,52129
93,51080
94,52290
95,51690
96,55000
97,52110
98,99399
99,51850
100,54220
101,51880
102,51419
103,51480
104,51420
105,51070
106,56670
107,54450
108,51460
109,51460
110,51569
111,52240
112,45900
113,54070
114,57130
115,51950
116,51630
117,51749
118,52220
119,54310
120,52690
121,52380
122,56700
123,53310
124,52299
125,57219
126,52920
127,52450
128,52270
129,52000
130,51930
131,55430
132,52649
133,52150
134,52920
135,53159
136,51840
137,51910
138,52130
139,51770
140,51509
141,51870
142,58759
143,56389
144,54290
145,52490
146,53020
147,53349
148,52250
149,52180
150,53439
151,51470
152,45540
153,45960
154,55509
155,51450
156,51770
157,56059
158,53350
159,52230
160,51880
161,51639
162,56260
163,53140
164,51620
165,51310
166,48620
167,51750
168,51620
169,53239
170,52250
171,51550
172,51250
173,51559
174,52140
175,46240
176,52079
177,54470
178,52340
179,51260
180,53140
181,52980
182,57800
183,51940
184,51480
185,51460
186,51690
187,51520
188,51869
189,57440
190,47010
191,52620
192,51059
193,54940
194,52150
195,51450
196,51339
197,51190
198,51700
199,51429
200,50929
201,60230
202,52530
203,52069
204,47240
205,47470
206,53100
207,60989
208,61580
209,61029
210,60740
211,58160
212,55420
213,51639
214,51109
215,57210
216,52729
217,50979
218,51050
219,56740
220,53139
221,46549
222,52150
223,51390
224,56900
225,51939
226,54500
227,69109
228,64169
229,54180
230,52470
231,51209
232,51109
233,51520
234,51300
235,54029
236,51630
237,51460
238,56359
239,52719
240,52210
241,51910
242,51619
243,51299
244,50960
245,52070
246,57000
247,54339
248,52000
249,51180
250,55829
251,53430
252,52400
253,51630
254,51250
255,51360
256,51510
257,57210
258,52359
259,55360
260,51740
261,52180
262,52650
263,55260
264,51620
265,51550
266,52270
267,51540
268,51219
269,51630
270,56310
271,52040
272,51239
273,51450
274,51900
275,52170
276,57009
277,46310
278,52160
279,51959
280,51340
281,51230
282,53870
283,54220
284,77599
285,52690
286,54359
287,52750
288,51680
289,51760
290,51599
291,51629
292,52280
293,51960
294,59820
295,53279
296,52260
297,52240
298,52630
299,52080
300,51350
301,51350
302,51160
303,52020
304,51560
305,54970
306,52229
307,52500
308,53270
309,53169
310,52160
311,52070
312,51819
313,56789
314,52570
315,52000
316,46269
317,60109
318,52880
319,52930
320,57119
321,52760
322,51580
323,51389
324,50789
325,51320
326,51050
327,51410
328,51379
329,56110
330,52670
331,51680
332,56399
333,46700
334,52400
335,51310
336,51059
337,50820
338,50780
339,51129
340,58240
341,55500
