0,1333024
1,1182535
2,1148194
3,1158175
4,1352233
5,1061835
6,1041245
7,1256534
8,1064595
9,1060205
10,1039765
11,1066154
12,1045586
13,1076345
14,1043625
15,1072415
16,1046565
17,1073145
18,1079134
19,1095195
20,1045655
21,1102945
22,1065895
23,1067244
24,1042204
25,1073375
26,1039415
27,1068245
28,1043655
29,1074555
30,1040665
31,1069495
32,1062324
33,1105064
34,1046595
35,1060125
36,1082325
37,1083915
38,1042795
39,1063144
40,1044115
41,1063945
42,1038825
43,1059525
44,1052665
45,1059525
46,1049555
47,1051944
48,1058675
49,1063814
50,1049055
51,1096035
52,1072555
53,1067645
54,1039515
55,1097044
56,1045845
57,1056645
58,1046015
59,1069735
60,1044075
61,1059835
62,1054424
63,1059164
64,1039155
65,1075074
66,1043125
67,1060685
68,1082455
69,1063525
70,1040075
71,1096674
72,1071565
73,1064825
74,1038625
75,1075745
76,1039875
77,1063485
78,1042575
79,1066966
80,1046635
81,1071535
82,1060685
83,1111975
84,1045694
85,1060735
86,1070795
87,1079455
88,1047375
89,1062315
90,1059955
91,1058935
92,1049585
93,1059606
94,1057655
95,1056025
96,1049505
97,1070455
98,1088255
99,1061504
