[0;90m2024-10-11 14:14:45.447 [0;1;93m[Warning][m: IPC channel still there, doing an unlink of server-user-0-function-0
[0;90m2024-10-11 14:14:45.447 [0;1;96m[ Debug ][m: Application registered management segment 0x794288340000 with size 65796264 to id 1
[0;90m2024-10-11 14:14:45.448 [0;1;96m[ Debug ][m: Application registered payload data segment 0x794111138000 with size 6293584200 to id 2
[2024-10-11 14:14:45.448] [error] Enabling use of VMM-based allocations in CUDA!
[2024-10-11 14:14:45.531] [error] Message from the orchestrator! Code 1
[2024-10-11 14:14:45.531] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:14:45.531] [error] Message from the orchestrator! Code 3
[2024-10-11 14:14:45.531] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 4.0 0
[2024-10-11 14:14:45.911] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 6.0 0
[2024-10-11 14:14:45.912] [error] Total size 8.0 0
[2024-10-11 14:14:45.912] [error] Total size 8.0 0
[2024-10-11 14:14:45.912] [error] Total size 8.0 0
[2024-10-11 14:14:45.912] [error] Total size 8.0 0
[2024-10-11 14:14:45.912] [error] Total size 8.0 0
[2024-10-11 14:14:45.912] [error] Total size 8.0 0
[2024-10-11 14:14:45.912] [error] Total size 8.0 0
[2024-10-11 14:14:45.913] [error] Total size 28.0 0
[2024-10-11 14:14:45.914] [error] Total size 28.0 0
[2024-10-11 14:14:45.914] [error] Total size 28.0 0
[2024-10-11 14:14:45.914] [error] Total size 28.0 0
[2024-10-11 14:14:45.914] [error] Total size 28.0 0
[2024-10-11 14:14:45.914] [error] Total size 28.0 0
[2024-10-11 14:14:45.914] [error] Total size 28.0 0
[2024-10-11 14:14:45.915] [error] Total size 28.0 0
[2024-10-11 14:14:45.915] [error] Total size 28.0 0
[2024-10-11 14:14:45.915] [error] Total size 28.0 0
[2024-10-11 14:14:45.915] [error] Total size 28.0 0
[2024-10-11 14:14:45.915] [error] Total size 28.0 0
[2024-10-11 14:14:45.915] [error] Total size 28.0 0
[2024-10-11 14:14:45.916] [error] Total size 28.0 0
[2024-10-11 14:14:45.916] [error] Total size 28.0 0
[2024-10-11 14:14:45.916] [error] Total size 28.0 0
[2024-10-11 14:14:45.916] [error] Total size 28.0 0
[2024-10-11 14:14:45.916] [error] Total size 28.0 0
[2024-10-11 14:14:45.916] [error] Total size 28.0 0
[2024-10-11 14:14:45.916] [error] Total size 30.0 0
[2024-10-11 14:14:45.917] [error] Total size 30.0 0
[2024-10-11 14:14:45.917] [error] Total size 30.0 0
[2024-10-11 14:14:45.917] [error] Total size 30.0 0
[2024-10-11 14:14:45.917] [error] Total size 30.0 0
[2024-10-11 14:14:45.917] [error] Total size 30.0 0
[2024-10-11 14:14:45.917] [error] Total size 30.0 0
[2024-10-11 14:14:45.918] [error] Total size 30.0 0
[2024-10-11 14:14:45.918] [error] Total size 30.0 0
[2024-10-11 14:14:45.918] [error] Total size 30.0 0
[2024-10-11 14:14:45.918] [error] Total size 30.0 0
[2024-10-11 14:14:45.918] [error] Total size 30.0 0
[2024-10-11 14:14:45.918] [error] Total size 30.0 0
[2024-10-11 14:14:45.919] [error] Total size 30.0 0
[2024-10-11 14:14:45.919] [error] Total size 30.0 0
[2024-10-11 14:14:45.919] [error] Total size 30.0 0
[2024-10-11 14:14:45.919] [error] Total size 30.0 0
[2024-10-11 14:14:45.919] [error] Total size 30.0 0
[2024-10-11 14:14:45.919] [error] Total size 30.0 0
[2024-10-11 14:14:45.919] [error] Total size 32.0 0
[2024-10-11 14:14:45.919] [error] Total size 32.0 0
[2024-10-11 14:14:45.919] [error] Total size 32.0 0
[2024-10-11 14:14:45.919] [error] Total size 32.0 0
[2024-10-11 14:14:45.919] [error] Total size 32.0 0
[2024-10-11 14:14:45.919] [error] Total size 32.0 0
[2024-10-11 14:14:45.919] [error] Total size 32.0 0
[2024-10-11 14:14:45.920] [error] Total size 32.0 0
[2024-10-11 14:14:45.920] [error] Total size 32.0 0
[2024-10-11 14:14:45.920] [error] Total size 32.0 0
[2024-10-11 14:14:45.920] [error] Total size 32.0 0
[2024-10-11 14:14:45.920] [error] Total size 32.0 0
[2024-10-11 14:14:45.920] [error] Total size 32.0 0
[2024-10-11 14:14:45.921] [error] Total size 32.0 0
[2024-10-11 14:14:45.921] [error] Total size 32.0 0
[2024-10-11 14:14:45.921] [error] Total size 32.0 0
[2024-10-11 14:14:45.921] [error] Total size 32.0 0
[2024-10-11 14:14:45.921] [error] Total size 32.0 0
[2024-10-11 14:14:45.921] [error] Total size 32.0 0
[2024-10-11 14:14:45.921] [error] Total size 34.0 0
[2024-10-11 14:14:45.922] [error] Total size 34.0 0
[2024-10-11 14:14:45.922] [error] Total size 34.0 0
[2024-10-11 14:14:45.922] [error] Total size 34.0 0
[2024-10-11 14:14:45.922] [error] Total size 34.0 0
[2024-10-11 14:14:45.922] [error] Total size 34.0 0
[2024-10-11 14:14:45.922] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.923] [error] Total size 34.0 0
[2024-10-11 14:14:45.924] [error] Total size 36.0 0
[2024-10-11 14:14:45.924] [error] Total size 36.0 0
[2024-10-11 14:14:45.924] [error] Total size 36.0 0
[2024-10-11 14:14:45.924] [error] Total size 36.0 0
[2024-10-11 14:14:45.924] [error] Total size 36.0 0
[2024-10-11 14:14:45.924] [error] Total size 36.0 0
[2024-10-11 14:14:45.924] [error] Total size 36.0 0
[2024-10-11 14:14:45.925] [error] Total size 36.0 0
[2024-10-11 14:14:45.925] [error] Total size 36.0 0
[2024-10-11 14:14:45.925] [error] Total size 36.0 0
[2024-10-11 14:14:45.925] [error] Total size 36.0 0
[2024-10-11 14:14:45.925] [error] Total size 36.0 0
[2024-10-11 14:14:45.925] [error] Total size 36.0 0
[2024-10-11 14:14:45.926] [error] Total size 36.0 0
[2024-10-11 14:14:45.926] [error] Total size 36.0 0
[2024-10-11 14:14:45.926] [error] Total size 36.0 0
[2024-10-11 14:14:45.926] [error] Total size 36.0 0
[2024-10-11 14:14:45.926] [error] Total size 36.0 0
[2024-10-11 14:14:45.926] [error] Total size 36.0 0
[2024-10-11 14:14:45.926] [error] Total size 38.0 0
[2024-10-11 14:14:45.926] [error] Total size 38.0 0
[2024-10-11 14:14:45.926] [error] Total size 38.0 0
[2024-10-11 14:14:45.926] [error] Total size 38.0 0
[2024-10-11 14:14:45.927] [error] Total size 38.0 0
[2024-10-11 14:14:45.927] [error] Total size 38.0 0
[2024-10-11 14:14:45.927] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.928] [error] Total size 38.0 0
[2024-10-11 14:14:45.929] [error] Total size 38.0 0
[2024-10-11 14:14:45.929] [error] Total size 38.0 0
[2024-10-11 14:14:45.929] [error] Total size 38.0 0
[2024-10-11 14:14:45.929] [error] Total size 38.0 0
[2024-10-11 14:14:45.929] [error] Total size 38.0 0
[2024-10-11 14:14:45.929] [error] Total size 38.0 0
[2024-10-11 14:14:45.930] [error] Total size 58.0 0
[2024-10-11 14:14:45.937] [error] Total size 58.0 0
[2024-10-11 14:14:45.937] [error] Total size 58.0 0
[2024-10-11 14:14:45.937] [error] Total size 58.0 0
[2024-10-11 14:14:45.937] [error] Total size 58.0 0
[2024-10-11 14:14:45.937] [error] Total size 58.0 0
[2024-10-11 14:14:45.937] [error] Total size 58.0 0
[2024-10-11 14:14:45.939] [error] Total size 58.0 0
[2024-10-11 14:14:45.939] [error] Total size 58.0 0
[2024-10-11 14:14:45.939] [error] Total size 58.0 0
[2024-10-11 14:14:45.939] [error] Total size 58.0 0
[2024-10-11 14:14:45.939] [error] Total size 58.0 0
[2024-10-11 14:14:45.939] [error] Total size 58.0 0
[2024-10-11 14:14:45.939] [error] Total size 78.0 0
[2024-10-11 14:14:45.943] [error] Total size 78.0 0
[2024-10-11 14:14:45.943] [error] Total size 78.0 0
[2024-10-11 14:14:45.943] [error] Total size 78.0 0
[2024-10-11 14:14:45.944] [error] Total size 78.0 0
[2024-10-11 14:14:45.944] [error] Total size 78.0 0
[2024-10-11 14:14:45.944] [error] Total size 78.0 0
[2024-10-11 14:14:45.945] [error] Total size 78.0 0
[2024-10-11 14:14:45.946] [error] Total size 78.0 0
[2024-10-11 14:14:45.946] [error] Total size 78.0 0
[2024-10-11 14:14:45.946] [error] Total size 78.0 0
[2024-10-11 14:14:45.946] [error] Total size 78.0 0
[2024-10-11 14:14:45.946] [error] Total size 78.0 0
[2024-10-11 14:14:45.950] [error] Total size 78.0 0
[2024-10-11 14:14:45.950] [error] Total size 78.0 0
[2024-10-11 14:14:45.950] [error] Total size 78.0 0
[2024-10-11 14:14:45.950] [error] Total size 78.0 0
[2024-10-11 14:14:45.950] [error] Total size 78.0 0
[2024-10-11 14:14:45.950] [error] Total size 78.0 0
[2024-10-11 14:14:45.950] [error] Total size 98.0 0
[2024-10-11 14:14:45.952] [error] Total size 98.0 0
[2024-10-11 14:14:45.953] [error] Total size 98.0 0
[2024-10-11 14:14:45.953] [error] Total size 98.0 0
[2024-10-11 14:14:45.953] [error] Total size 98.0 0
[2024-10-11 14:14:45.953] [error] Total size 98.0 0
[2024-10-11 14:14:45.953] [error] Total size 98.0 0
[2024-10-11 14:14:45.954] [error] Total size 98.0 0
[2024-10-11 14:14:45.955] [error] Total size 98.0 0
[2024-10-11 14:14:45.955] [error] Total size 98.0 0
[2024-10-11 14:14:45.955] [error] Total size 98.0 0
[2024-10-11 14:14:45.955] [error] Total size 98.0 0
[2024-10-11 14:14:45.955] [error] Total size 98.0 0
[2024-10-11 14:14:45.959] [error] Total size 98.0 0
[2024-10-11 14:14:45.959] [error] Total size 98.0 0
[2024-10-11 14:14:45.959] [error] Total size 98.0 0
[2024-10-11 14:14:45.959] [error] Total size 98.0 0
[2024-10-11 14:14:45.959] [error] Total size 98.0 0
[2024-10-11 14:14:45.959] [error] Total size 98.0 0
[2024-10-11 14:14:45.959] [error] Total size 118.0 0
[2024-10-11 14:14:45.961] [error] Total size 118.0 0
[2024-10-11 14:14:45.961] [error] Total size 118.0 0
[2024-10-11 14:14:45.961] [error] Total size 118.0 0
[2024-10-11 14:14:45.961] [error] Total size 118.0 0
[2024-10-11 14:14:45.961] [error] Total size 118.0 0
[2024-10-11 14:14:45.961] [error] Total size 118.0 0
[2024-10-11 14:14:45.965] [error] Total size 118.0 0
[2024-10-11 14:14:45.965] [error] Total size 118.0 0
[2024-10-11 14:14:45.985] [error] Total size 120.0 0
[2024-10-11 14:14:45.985] [error] Total size 120.0 0
[2024-10-11 14:14:46.002] [error] Total size 120.0 0
[2024-10-11 14:14:46.024] [error] Total size 122.0 0
[2024-10-11 14:14:46.036] [error] Total size 122.0 0
[2024-10-11 14:14:46.058] [error] Total size 122.0 0
[2024-10-11 14:14:46.062] [error] Total size 122.0 0
[2024-10-11 14:14:46.063] [error] Total size 142.0 0
[2024-10-11 14:14:46.068] [error] Total size 142.0 0
[2024-10-11 14:14:46.069] [error] Total size 142.0 0
[2024-10-11 14:14:46.069] [error] Total size 142.0 0
[2024-10-11 14:14:46.069] [error] Total size 142.0 0
[2024-10-11 14:14:46.070] [error] Total size 142.0 0
[2024-10-11 14:14:46.070] [error] Total size 142.0 0
[2024-10-11 14:14:46.070] [error] Total size 142.0 0
[2024-10-11 14:14:46.071] [error] Total size 142.0 0
[2024-10-11 14:14:46.071] [error] Total size 142.0 0
[2024-10-11 14:14:46.071] [error] Total size 142.0 0
[2024-10-11 14:14:46.071] [error] Total size 142.0 0
[2024-10-11 14:14:46.071] [error] Total size 142.0 0
[2024-10-11 14:14:46.073] [error] Total size 142.0 0
[2024-10-11 14:14:46.074] [error] Total size 142.0 0
[2024-10-11 14:14:46.074] [error] Total size 142.0 0
[2024-10-11 14:14:46.074] [error] Total size 142.0 0
[2024-10-11 14:14:46.074] [error] Total size 142.0 0
[2024-10-11 14:14:46.074] [error] Total size 142.0 0
[2024-10-11 14:14:46.075] [error] Total size 142.0 0
[2024-10-11 14:14:46.117] [error] Total size 142.0 0
[2024-10-11 14:14:46.118] [error] Total size 142.0 0
[2024-10-11 14:14:46.118] [error] Total size 142.0 0
[2024-10-11 14:14:46.118] [error] Total size 142.0 0
[2024-10-11 14:14:46.119] [error] Message from the orchestrator! Code 1
[2024-10-11 14:14:46.119] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:14:46.119] [error] Message from the orchestrator! Code 3
[2024-10-11 14:14:46.119] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:14:46.119] [error] Second invoc, let's do swap
[2024-10-11 14:14:46.164] [error] SwapOut 45.405
[2024-10-11 14:14:46.177] [error] Synchronize 0
[2024-10-11 14:14:46.188] [error] SwapIn 23.586
[2024-10-11 14:14:46.188] [error] Total size 142.0 0
[2024-10-11 14:14:46.188] [error] Total size 142.0 0
[2024-10-11 14:14:46.192] [error] Total size 142.0 0
[2024-10-11 14:14:46.192] [error] Total size 142.0 0
[2024-10-11 14:14:46.192] [error] Total size 142.0 0
[2024-10-11 14:14:46.192] [error] Total size 142.0 0
[2024-10-11 14:14:46.192] [error] Message from the orchestrator! Code 1
[2024-10-11 14:14:46.192] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:14:46.192] [error] Message from the orchestrator! Code 3
[2024-10-11 14:14:46.192] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:14:46.216] [error] Total size 142.0 0
[2024-10-11 14:14:46.219] [error] Total size 142.0 0
[2024-10-11 14:14:46.219] [error] Total size 142.0 0
[2024-10-11 14:14:46.219] [error] Total size 142.0 0
[2024-10-11 14:14:46.219] [error] Total size 142.0 0
[2024-10-11 14:14:46.220] [error] Message from the orchestrator! Code 1
[2024-10-11 14:14:46.220] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:14:46.220] [error] Message from the orchestrator! Code 3
[2024-10-11 14:14:46.220] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:14:46.243] [error] Total size 142.0 0
[2024-10-11 14:14:46.247] [error] Total size 142.0 0
[2024-10-11 14:14:46.247] [error] Total size 142.0 0
[2024-10-11 14:14:46.247] [error] Total size 142.0 0
[2024-10-11 14:14:46.247] [error] Total size 142.0 0
