0,24260
1,26870
2,23930
3,24570
4,23689
5,24280
6,24110
7,24190
8,23830
9,27270
10,23920
11,23999
12,23700
13,23950
14,24350
15,24620
16,23960
17,27310
18,23740
19,24030
20,23710
21,23951
22,23569
23,24030
24,27410
25,24260
26,23900
27,30540
28,23999
29,24100
30,23949
31,24270
32,25270
33,27580
34,24720
35,24230
36,24029
37,24149
38,24080
39,23960
40,24020
41,29610
42,23730
43,23760
44,23840
45,24349
46,24189
47,23870
48,24260
49,27990
50,24270
51,24100
52,24590
53,24309
54,23620
55,24619
56,24540
57,25700
58,23470
59,23760
60,24060
61,24880
62,25789
63,26260
64,24710
65,26010
66,23620
67,29450
68,25000
69,24000
70,24070
71,24780
72,24869
73,25040
74,24860
75,24830
76,24090
77,24250
78,23749
79,24180
80,23870
81,24930
82,24080
83,24050
84,25600
85,24910
86,25230
87,23470
88,23829
89,24500
90,24020
91,25260
92,23890
93,24260
94,24780
95,24759
96,24700
97,26859
98,25410
99,23970
