0,155999
1,143980
2,142130
3,152189
4,148179
5,191449
6,157480
7,151620
8,153439
9,167199
10,158089
11,141199
12,139979
13,141389
14,141549
15,142850
16,149589
17,148109
18,143180
19,142900
20,144149
21,141889
22,140220
23,145430
24,140089
25,140290
26,141270
27,146569
28,150039
29,145330
30,149370
31,143869
32,145269
33,140760
34,139950
35,140469
36,141410
37,159190
38,142319
39,142579
40,141939
41,144279
42,140329
43,149269
44,145420
45,145170
46,141459
47,151359
48,141480
49,147730
50,144779
51,139980
52,138330
53,138829
54,137999
55,138339
56,138440
57,152019
58,141929
59,140019
60,139579
61,137729
62,140930
63,136670
64,139119
65,145019
66,140020
67,142969
68,138519
69,137870
70,145139
71,139079
72,147009
73,138729
74,139599
75,137749
76,142119
77,139560
78,138889
79,148000
80,137640
81,137189
82,137509
83,136910
84,143559
85,139219
86,152039
87,145260
88,142509
89,142299
90,178999
91,142460
92,142869
93,148409
94,140589
95,140669
96,148969
97,145559
98,139589
99,137940
