0,1277594
1,1149365
2,1144215
3,1144824
4,1138475
5,1147134
6,1144894
7,1138945
8,1305414
9,1045455
10,1038105
11,1030445
12,1034145
13,1045525
14,1043825
15,1033156
16,1043585
17,1034655
18,1035145
19,1036155
20,1040205
21,1036025
22,1037935
23,1033546
24,1041095
25,1035475
26,1032085
27,1034845
28,1034786
29,1039366
30,1032955
31,1035325
32,1042535
33,1040585
34,1035955
35,1039266
36,1038255
37,1045385
38,1036755
39,1041145
40,1040355
41,1034055
42,1036615
43,1034696
44,1042815
45,1038215
46,1042355
47,1036245
48,1047175
49,1036255
50,1036406
51,1029526
52,1037755
53,1034445
54,1034965
55,1034945
56,1042335
57,1034285
58,1036625
59,1034695
60,1043125
61,1035725
62,1040275
63,1036125
64,1042505
65,1039495
66,1036795
67,1036915
68,1046855
69,1036005
70,1038705
71,1031935
72,1039624
73,1038345
74,1039095
75,1036665
76,1040515
77,1033125
78,1030476
79,1036306
80,1034275
81,1034745
82,1039425
83,1035045
84,1042995
85,1034986
86,1037155
87,1035736
88,1041945
89,1040435
90,1036495
91,1035795
92,1050365
93,1038145
94,1030696
95,1046325
96,1033415
97,1038695
98,1037965
99,1038565
100,1036525
101,1035704
102,1036235
103,1034125
104,1029805
105,1041415
106,1038365
107,1037956
108,1031895
109,1040735
110,1035915
111,1033345
112,1035485
113,1042815
114,1034106
115,1048216
116,1039035
117,1042865
118,1035845
119,1055475
120,1044715
121,1036625
122,1040165
123,1034335
124,1040796
125,1036115
126,1039735
127,1041235
128,1045065
129,1037465
130,1041846
131,1040335
132,1030846
133,1038155
134,1042675
135,1038415
136,1039025
137,1039125
138,1039366
139,1039156
140,1036315
141,1034805
142,1046305
143,1038925
144,1037515
145,1042895
146,1038775
147,1039395
148,1035755
149,1042715
150,1037655
151,1036995
152,1033366
153,1046186
154,1037526
155,1037445
156,1047625
157,1040315
158,1035525
159,1039425
160,1033385
161,1044836
162,1037255
163,1036115
164,1029385
165,1044715
166,1037645
167,1036706
168,1035915
169,1050516
170,1041775
171,1039365
172,1037015
173,1034125
174,1038875
175,1037816
176,1033146
177,1037865
178,1043655
179,1037645
180,1028625
181,1037605
182,1041866
183,1037655
184,1036916
185,1046805
186,1040395
187,1035575
188,1033215
189,1034916
190,1039646
191,1042256
192,1047325
193,1042145
194,1032905
195,1038605
196,1041415
197,1039275
198,1036355
199,1038505
200,1033245
201,1034835
202,1040985
203,1041775
204,1036156
205,1036515
206,1034736
207,1035975
208,1033435
209,1031975
210,1037355
211,1039925
212,1029415
213,1034845
214,1041585
215,1042245
216,1030415
217,1038695
218,1044324
219,1038055
220,1037325
221,1041715
222,1039895
223,1045495
224,1043335
225,1036845
226,1045415
227,1055726
228,1039885
229,1039485
230,1038645
231,1033975
232,1037565
233,1035355
234,1031825
235,1031175
236,1035875
237,1037455
238,1029535
239,1034545
240,1042695
241,1035015
242,1037415
243,1035915
244,1040125
245,1041725
246,1051605
247,1046815
248,1047675
249,1036196
250,1036255
251,1039485
252,1034955
253,1041125
254,1061635
255,1042575
256,1040685
257,1041655
258,1052255
259,1041565
260,1032235
261,1037565
262,1039715
263,1039375
264,1033325
265,1038486
266,1037446
267,1041785
268,1034955
269,1043315
270,1034965
271,1040235
272,1040406
273,1041346
274,1044556
275,1035405
276,1051675
277,1036225
278,1046585
279,1039565
280,1038896
281,1035115
282,1039605
283,1034425
284,1038435
285,1034685
286,1038035
287,1039375
288,1034186
289,1033005
290,1038735
291,1043185
292,1035125
293,1035225
294,1046905
295,1042645
296,1043415
297,1034645
298,1039705
299,1040115
300,1036065
301,1038835
302,1036505
303,1039266
304,1035896
305,1037375
306,1037745
307,1036065
308,1034385
309,1049515
310,1042776
311,1041355
312,1030666
313,1050445
314,1040315
315,1037255
316,1032825
317,1039465
318,1042445
319,1040636
320,1039635
321,1063395
322,1043435
323,1043775
324,1042825
325,1063635
326,1041175
327,1035575
328,1038155
329,1034436
330,1038175
331,1040215
332,1041345
333,1031255
334,1044445
335,1038864
336,1038186
337,1033935
338,1038505
339,1038255
340,1037965
341,1037365
342,1040406
343,1035915
344,1037226
345,1035975
346,1043715
347,1045445
348,1034495
349,1049355
350,1037804
351,1039275
352,1035215
353,1037465
354,1045055
355,1039035
356,1033335
357,1033965
358,1038625
359,1037235
360,1031945
361,1035195
362,1033835
363,1034556
364,1030866
365,1030045
366,1039335
367,1038105
368,1034275
369,1029255
370,1040165
371,1042544
372,1033616
373,1032625
374,1041885
375,1043575
376,1036785
377,1042795
378,1039295
379,1037606
380,1034575
381,1048595
382,1035045
383,1038925
384,1063065
385,1036176
386,1033675
387,1037056
388,1031925
389,1039345
390,1038465
391,1040895
392,1033595
393,1042564
394,1035655
395,1039515
396,1032205
397,1045935
398,1048395
399,1038805
400,1034686
401,1037815
402,1037355
403,1034695
404,1039065
405,1036405
406,1039165
407,1036125
408,1038444
409,1036906
410,1046495
411,1032755
412,1041565
413,1034765
414,1035575
415,1033386
416,1034286
417,1034855
418,1038695
419,1033705
420,1041965
421,1037305
422,1036305
423,1047135
424,1045285
425,1040295
426,1044545
427,1071175
428,1041535
429,1039075
430,1040925
431,1067015
432,1038286
433,1039206
434,1043505
435,1034635
436,1044855
437,1036915
438,1035415
439,1033846
440,1034256
441,1036275
442,1037785
443,1032995
444,1041585
445,1042015
446,1045135
447,1041655
448,1045645
449,1064605
450,1039855
451,1043435
452,1034475
453,1041035
454,1058745
455,1047095
456,1037125
457,1043115
458,1035585
459,1041085
460,1037235
461,1032675
462,1034365
463,1039445
464,1034235
465,1038955
466,1032225
467,1044015
468,1036495
469,1037545
470,1032646
471,1044415
472,1040825
473,1044555
474,1035835
475,1052915
476,1045345
477,1065975
478,1038925
479,1037265
480,1038855
481,1030505
482,1040275
483,1040335
484,1036335
485,1032855
486,1047065
487,1041366
488,1036665
489,1039155
490,1037935
491,1040055
492,1037105
493,1036595
494,1039145
495,1036986
496,1042866
497,1040675
498,1040405
499,1046445
500,1071535
501,1047005
502,1038625
503,1040315
504,1036116
505,1044475
506,1036755
507,1038035
508,1031375
509,1040785
510,1032055
511,1033666
512,1032575
513,1035695
514,1038645
515,1037175
516,1039905
517,1039835
518,1034655
519,1034726
520,1041335
521,1042705
522,1047765
523,1041085
524,1044515
525,1044625
526,1063855
527,1042386
528,1037506
529,1037945
530,1031375
531,1042935
532,1036335
533,1041695
534,1038105
535,1051924
536,1040835
537,1037405
538,1034805
539,1034465
540,1041025
541,1041115
542,1035725
543,1034704
544,1042716
545,1039015
546,1049215
547,1040525
548,1044045
549,1045805
550,1064115
551,1043685
552,1039125
553,1038835
554,1041155
555,1040655
556,1036125
557,1037785
558,1034085
559,1041706
560,1031335
561,1038705
562,1033415
563,1043715
564,1035065
565,1038015
566,1032036
567,1039356
568,1035795
569,1045125
570,1034355
571,1043265
572,1042405
573,1065845
574,1043855
575,1040255
576,1038526
577,1061065
578,1042425
579,1036825
580,1036485
581,1043675
582,1036625
583,1037186
584,1033165
585,1034265
586,1036185
587,1032605
588,1036805
589,1038055
590,1040924
591,1036805
592,1044485
593,1042265
594,1041755
595,1043745
596,1033235
597,1038075
598,1040504
599,1039015
600,1037025
601,1043165
602,1039885
603,1035865
604,1044015
605,1035235
606,1042664
607,1066995
608,1038905
609,1034905
610,1031585
611,1037015
612,1036175
613,1037686
614,1038036
615,1036655
616,1037705
617,1038765
618,1038285
619,1035265
620,1043826
621,1043415
622,1039095
623,1040355
624,1043485
625,1043075
626,1032875
627,1043115
628,1039346
629,1040415
630,1033685
631,1042305
632,1036955
633,1037735
634,1030205
635,1043336
636,1035115
637,1032576
638,1032055
639,1040875
640,1034065
641,1039325
642,1031015
643,1039575
644,1036056
645,1038565
646,1046065
647,1041365
648,1033075
649,1037555
650,1047815
651,1035455
652,1035505
653,1043905
654,1038745
655,1040555
656,1062915
657,1042895
658,1038425
659,1037986
660,1032125
661,1035525
662,1034915
663,1038545
664,1036545
665,1038005
666,1034686
667,1040855
668,1034695
669,1040015
670,1034255
671,1052345
672,1033215
673,1044475
674,1033155
675,1048165
676,1042925
677,1068685
678,1041905
679,1041635
680,1037275
681,1056755
682,1040825
683,1036195
684,1037376
685,1052435
686,1041275
687,1036215
688,1034365
689,1036465
690,1042195
691,1035906
692,1035185
693,1039735
694,1037515
695,1042025
696,1038085
697,1046495
698,1035984
699,1047405
700,1044865
701,1035605
702,1042555
703,1036775
704,1040985
705,1037036
706,1039224
707,1038185
708,1046425
709,1029245
710,1040615
711,1034005
712,1032985
713,1033564
714,1039555
715,1037085
716,1036695
717,1041905
718,1034235
719,1037355
720,1031826
721,1047405
722,1043225
723,1037315
724,1034645
725,1035825
726,1036436
727,1049706
728,1037756
729,1036245
730,1034945
731,1048665
732,1037565
733,1037225
734,1031826
735,1042286
736,1036136
737,1030365
738,1033725
739,1038335
740,1037795
741,1035065
742,1030246
743,1044865
744,1035135
745,1037595
746,1034555
747,1048845
748,1041176
749,1038275
750,1038625
751,1042385
752,1066485
753,1048645
754,1034335
755,1038105
756,1075545
757,1063135
758,1042475
759,1040005
760,1038455
761,1047685
762,1037905
763,1037975
764,1039165
765,1040575
766,1046175
767,1036136
768,1038126
769,1035696
770,1044275
771,1038945
772,1036925
773,1038545
774,1043615
775,1044786
776,1033415
777,1043795
778,1036125
779,1037015
780,1036505
781,1040345
782,1035006
783,1040226
784,1038755
785,1041155
786,1036845
787,1040075
788,1038765
789,1039805
790,1038045
791,1038295
792,1034896
793,1039235
794,1045025
795,1036515
796,1037265
797,1035346
798,1047246
799,1038396
800,1049175
801,1045885
