[0;90m2024-10-11 14:14:34.253 [0;1;93m[Warning][m: IPC channel still there, doing an unlink of server-user-0-function-0
[0;90m2024-10-11 14:14:34.254 [0;1;96m[ Debug ][m: Application registered management segment 0x766723140000 with size 65796264 to id 1
[0;90m2024-10-11 14:14:34.254 [0;1;96m[ Debug ][m: Application registered payload data segment 0x7665abf38000 with size 6293584200 to id 2
[2024-10-11 14:14:34.254] [error] Enabling use of VMM-based allocations in CUDA!
[2024-10-11 14:14:34.338] [error] Message from the orchestrator! Code 1
[2024-10-11 14:14:34.338] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:14:34.338] [error] Message from the orchestrator! Code 3
[2024-10-11 14:14:34.338] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:14:34.715] [error] Total size 0.0 0
[2024-10-11 14:14:34.715] [error] Total size 0.0 0
[2024-10-11 14:14:34.715] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.716] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.717] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 2.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.718] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 4.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.719] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 6.0 0
[2024-10-11 14:14:34.720] [error] Total size 8.0 0
[2024-10-11 14:14:34.720] [error] Total size 8.0 0
[2024-10-11 14:14:34.720] [error] Total size 8.0 0
[2024-10-11 14:14:34.720] [error] Total size 8.0 0
[2024-10-11 14:14:34.720] [error] Total size 8.0 0
[2024-10-11 14:14:34.720] [error] Total size 8.0 0
[2024-10-11 14:14:34.720] [error] Total size 8.0 0
[2024-10-11 14:14:34.720] [error] Total size 28.0 0
[2024-10-11 14:14:34.722] [error] Total size 28.0 0
[2024-10-11 14:14:34.722] [error] Total size 28.0 0
[2024-10-11 14:14:34.722] [error] Total size 28.0 0
[2024-10-11 14:14:34.722] [error] Total size 28.0 0
[2024-10-11 14:14:34.722] [error] Total size 28.0 0
[2024-10-11 14:14:34.722] [error] Total size 28.0 0
[2024-10-11 14:14:34.723] [error] Total size 28.0 0
[2024-10-11 14:14:34.723] [error] Total size 28.0 0
[2024-10-11 14:14:34.723] [error] Total size 28.0 0
[2024-10-11 14:14:34.723] [error] Total size 28.0 0
[2024-10-11 14:14:34.723] [error] Total size 28.0 0
[2024-10-11 14:14:34.723] [error] Total size 28.0 0
[2024-10-11 14:14:34.724] [error] Total size 28.0 0
[2024-10-11 14:14:34.724] [error] Total size 28.0 0
[2024-10-11 14:14:34.724] [error] Total size 28.0 0
[2024-10-11 14:14:34.724] [error] Total size 28.0 0
[2024-10-11 14:14:34.724] [error] Total size 28.0 0
[2024-10-11 14:14:34.724] [error] Total size 28.0 0
[2024-10-11 14:14:34.724] [error] Total size 30.0 0
[2024-10-11 14:14:34.725] [error] Total size 30.0 0
[2024-10-11 14:14:34.725] [error] Total size 30.0 0
[2024-10-11 14:14:34.725] [error] Total size 30.0 0
[2024-10-11 14:14:34.725] [error] Total size 30.0 0
[2024-10-11 14:14:34.725] [error] Total size 30.0 0
[2024-10-11 14:14:34.725] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 30.0 0
[2024-10-11 14:14:34.726] [error] Total size 32.0 0
[2024-10-11 14:14:34.727] [error] Total size 32.0 0
[2024-10-11 14:14:34.727] [error] Total size 32.0 0
[2024-10-11 14:14:34.727] [error] Total size 32.0 0
[2024-10-11 14:14:34.727] [error] Total size 32.0 0
[2024-10-11 14:14:34.727] [error] Total size 32.0 0
[2024-10-11 14:14:34.727] [error] Total size 32.0 0
