[0;90m2024-10-11 14:02:28.325 [0;1;93m[Warning][m: IPC channel still there, doing an unlink of server-user-0-function-0
[0;90m2024-10-11 14:02:28.326 [0;1;96m[ Debug ][m: Application registered management segment 0x786a2e140000 with size 65796264 to id 1
[0;90m2024-10-11 14:02:28.326 [0;1;96m[ Debug ][m: Application registered payload data segment 0x7868b6f38000 with size 6293584200 to id 2
[2024-10-11 14:02:28.326] [error] Enabling use of VMM-based allocations in CUDA!
[2024-10-11 14:02:28.476] [error] Message from the orchestrator! Code 1
[2024-10-11 14:02:28.476] [info] [ExecutionStatus] CPU execution!
[2024-10-11 14:02:28.476] [error] Message from the orchestrator! Code 3
[2024-10-11 14:02:28.476] [info] [ExecutionStatus] Full execution!
[2024-10-11 14:02:32.392] [error] Total size 0.0 0
[2024-10-11 14:02:32.392] [error] Total size 0.0 0
[2024-10-11 14:02:32.393] [error] Total size 120.0 0
[2024-10-11 14:02:32.489] [error] Total size 120.0 0
[2024-10-11 14:02:32.493] [error] Total size 140.0 0
[2024-10-11 14:02:32.495] [error] Total size 140.0 0
[2024-10-11 14:02:32.495] [error] Total size 142.0 0
[2024-10-11 14:02:32.495] [error] Total size 142.0 0
[2024-10-11 14:02:32.495] [error] Total size 142.0 0
[2024-10-11 14:02:32.495] [error] Total size 142.0 0
[2024-10-11 14:02:32.497] [error] Total size 142.0 0
[2024-10-11 14:02:32.497] [error] Total size 142.0 0
[2024-10-11 14:02:32.499] [error] Total size 142.0 0
[2024-10-11 14:02:32.499] [error] Total size 142.0 0
[2024-10-11 14:02:32.501] [error] Total size 142.0 0
[2024-10-11 14:02:32.501] [error] Total size 142.0 0
[2024-10-11 14:02:32.503] [error] Total size 142.0 0
[2024-10-11 14:02:32.503] [error] Total size 142.0 0
[2024-10-11 14:02:32.503] [error] Total size 142.0 0
[2024-10-11 14:02:32.503] [error] Total size 142.0 0
[2024-10-11 14:02:32.503] [error] Total size 158.0 0
[2024-10-11 14:02:32.512] [error] Total size 158.0 0
[2024-10-11 14:02:32.513] [error] Total size 158.0 0
[2024-10-11 14:02:32.513] [error] Total size 174.0 0
[2024-10-11 14:02:32.521] [error] Total size 174.0 0
[2024-10-11 14:02:32.521] [error] Total size 174.0 0
[2024-10-11 14:02:32.521] [error] Total size 174.0 0
[2024-10-11 14:02:32.521] [error] Total size 174.0 0
[2024-10-11 14:02:32.522] [error] Total size 194.0 0
[2024-10-11 14:02:32.524] [error] Total size 194.0 0
[2024-10-11 14:02:32.524] [error] Total size 194.0 0
[2024-10-11 14:02:32.526] [error] Total size 194.0 0
[2024-10-11 14:02:32.526] [error] Total size 194.0 0
[2024-10-11 14:02:32.528] [error] Total size 194.0 0
[2024-10-11 14:02:32.528] [error] Total size 194.0 0
[2024-10-11 14:02:32.530] [error] Total size 194.0 0
[2024-10-11 14:02:32.530] [error] Total size 194.0 0
[2024-10-11 14:02:32.530] [error] Total size 194.0 0
[2024-10-11 14:02:32.530] [error] Total size 194.0 0
[2024-10-11 14:02:32.530] [error] Total size 210.0 0
[2024-10-11 14:02:32.539] [error] Total size 210.0 0
[2024-10-11 14:02:32.539] [error] Total size 210.0 0
[2024-10-11 14:02:32.539] [error] Total size 226.0 0
[2024-10-11 14:02:32.547] [error] Total size 226.0 0
